hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index
london,1,1,0.003560,0.500000,convex,0.000000,0
london,1,2,0.003560,0.658100,convex,0.000000,101
london,1,3,0.003560,0.687740,convex,0.000000,102
makarresh,0,1,0.013890,0.500000,convex,0.000000,0
makarresh,0,2,0.013890,0.666670,convex,0.000000,103
makarresh,0,3,0.013890,0.749280,convex,0.000000,104
makarresh,1,1,0.014700,0.500000,convex,0.000000,0
makarresh,1,2,0.014700,0.513060,convex,0.000000,105
makarresh,1,3,0.014700,0.519080,convex,0.000000,106
melbourne,0,1,0.006000,0.500000,convex,0.000000,0
melbourne,0,2,0.006000,0.666500,convex,0.000000,107
melbourne,0,3,0.006000,0.742590,convex,0.000000,108
melbourne,1,1,0.006610,0.500000,convex,0.000000,0
melbourne,1,2,0.006610,0.655170,convex,0.000000,109
melbourne,1,3,0.006610,0.677060,convex,0.000000,110
manhattan,0,1,0.010910,0.500000,convex,0.000000,0
manhattan,0,2,0.010910,0.666660,convex,0.000000,111
manhattan,0,3,0.010910,0.748290,convex,0.000000,112
manhattan,1,1,0.010980,0.500000,convex,0.000000,0
manhattan,1,2,0.010980,0.548150,convex,0.000000,113
manhattan,1,3,0.010980,0.565070,convex,0.000000,114
manila,0,1,0.003940,0.500000,convex,0.000000,0
manila,0,2,0.003940,0.666620,convex,0.000000,48
manila,0,3,0.003940,0.746170,convex,0.000000,115
manila,1,1,0.004910,0.500000,convex,0.000000,0
manila,1,2,0.004910,0.664150,convex,0.000000,116
manila,1,3,0.004910,0.717890,convex,0.000000,117
montreal,0,1,0.004350,0.500000,convex,0.000000,0
montreal,0,2,0.004350,0.666660,convex,0.000000,118
montreal,0,3,0.004350,0.748130,convex,0.000000,119
montreal,1,1,0.004650,0.500000,convex,0.000000,0
montreal,1,2,0.004650,0.664130,convex,0.000000,120
montreal,1,3,0.004650,0.717820,convex,0.000000,117
mumbai,0,1,0.006280,0.500000,convex,0.000000,0
mumbai,0,2,0.006280,0.666630,convex,0.000000,121
mumbai,0,3,0.006280,0.746520,convex,0.000000,22
mumbai,1,1,0.006870,0.500000,convex,0.000000,0
mumbai,1,2,0.006870,0.663860,convex,0.000000,122
mumbai,1,3,0.006870,0.715980,convex,0.000000,123
nairobi,0,1,0.005010,0.500000,convex,0.000000,0
nairobi,0,2,0.005010,0.666590,convex,0.000000,124
nairobi,0,3,0.005010,0.744970,convex,0.000000,125
nairobi,1,1,0.003790,0.500000,convex,0.000000,0
nairobi,1,2,0.003790,0.665830,convex,0.000000,126
nairobi,1,3,0.003790,0.732410,convex,0.000000,28
osaka,0,1,0.007940,0.500000,convex,0.000000,0
osaka,0,2,0.007940,0.666660,convex,0.000000,127
osaka,0,3,0.007940,0.749040,convex,0.000000,82
osaka,1,1,0.006030,0.500000,convex,0.000000,0
osaka,1,2,0.006030,0.530650,convex,0.000000,128
osaka,1,3,0.006030,0.543100,convex,0.000000,129
oslo,0,1,0.003900,0.500000,convex,0.000000,0
oslo,0,2,0.003900,0.666650,convex,0.000000,130
oslo,0,3,0.003900,0.748000,convex,0.000000,131
oslo,1,1,0.005400,0.500000,convex,0.000000,0
oslo,1,2,0.005400,0.666460,convex,0.000000,132
oslo,1,3,0.005400,0.741750,convex,0.000000,133
ourense,0,1,0.004730,0.500000,convex,0.000000,0
ourense,0,2,0.004730,0.666610,convex,0.000000,134
ourense,0,3,0.004730,0.745910,convex,0.000000,49
ourense,1,1,0.003930,0.500000,convex,0.000000,0
ourense,1,2,0.003930,0.665930,convex,0.000000,135
ourense,1,3,0.003930,0.733600,convex,0.000000,136
paris,0,1,0.008110,0.500000,convex,0.000000,0
paris,0,2,0.008110,0.666660,convex,0.000000,137
paris,0,3,0.008110,0.748150,convex,0.000000,119
paris,1,1,0.003990,0.500000,convex,0.000000,0
paris,1,2,0.003990,0.644450,convex,0.000000,138
paris,1,3,0.003990,0.665050,convex,0.000000,139
perth,0,1,0.006180,0.500000,convex,0.000000,0
perth,0,2,0.006180,0.666580,convex,0.000000,140
perth,0,3,0.006180,0.744650,convex,0.000000,141
perth,1,1,0.006080,0.500000,convex,0.000000,0
perth,1,2,0.006080,0.666220,convex,0.000000,142
perth,1,3,0.006080,0.737360,convex,0.000000,143
poughkeepsie,0,1,0.004050,0.500000,convex,0.000000,0
poughkeepsie,0,2,0.004050,0.666560,convex,0.000000,144
poughkeepsie,0,3,0.004050,0.744150,convex,0.000000,145
poughkeepsie,1,1,0.005030,0.500000,convex,0.000000,0
poughkeepsie,1,2,0.005030,0.657080,convex,0.000000,146
poughkeepsie,1,3,0.005030,0.682590,convex,0.000000,147
prague,0,1,0.005150,0.500000,convex,0.000000,0
prague,0,2,0.005150,0.666650,convex,0.000000,52
prague,0,3,0.005150,0.748110,convex,0.000000,53
prague,1,1,0.007720,0.500000,convex,0.000000,0
prague,1,2,0.007720,0.663760,convex,0.000000,148
prague,1,3,0.007720,0.715140,convex,0.000000,149
quito,0,1,0.005730,0.500000,convex,0.000000,0
quito,0,2,0.005730,0.666550,convex,0.000000,150
quito,0,3,0.005730,0.743510,convex,0.000000,37
quito,1,1,0.005590,0.500000,convex,0.000000,0
quito,1,2,0.005590,0.663210,convex,0.000000,151
quito,1,3,0.005590,0.711680,convex,0.000000,152
rochester,0,1,0.006160,0.500000,convex,0.000000,0
rochester,0,2,0.006160,0.666640,convex,0.000000,153
rochester,0,3,0.006160,0.747160,convex,0.000000,154
rochester,1,1,0.005650,0.500000,convex,0.000000,0
rochester,1,2,0.005650,0.548750,convex,0.000000,155
rochester,1,3,0.005650,0.565780,convex,0.000000,156
rome,0,1,0.005790,0.500000,convex,0.000000,0
rome,0,2,0.005790,0.666560,convex,0.000000,157
rome,0,3,0.005790,0.744130,convex,0.000000,158
rome,1,1,0.004790,0.500000,convex,0.000000,0
rome,1,2,0.004790,0.666450,convex,0.000000,159
rome,1,3,0.004790,0.741540,convex,0.000000,160
santiago,0,1,0.005030,0.500000,convex,0.000000,0
santiago,0,2,0.005030,0.666650,convex,0.000000,161
santiago,0,3,0.005030,0.747470,convex,0.000000,154
santiago,1,1,0.004900,0.500000,convex,0.000000,0
santiago,1,2,0.004900,0.666590,convex,0.000000,162
santiago,1,3,0.004900,0.745130,convex,0.000000,163
singapore,0,1,0.005790,0.500000,convex,0.000000,0
singapore,0,2,0.005790,0.666600,convex,0.000000,44
singapore,0,3,0.005790,0.745380,convex,0.000000,45
singapore,1,1,0.005330,0.500000,convex,0.000000,0
singapore,1,2,0.005330,0.664600,convex,0.000000,164
singapore,1,3,0.005330,0.721190,convex,0.000000,165
sydney,0,1,0.008770,0.500000,convex,0.000000,0
sydney,0,2,0.008770,0.666650,convex,0.000000,166
sydney,0,3,0.008770,0.747540,convex,0.000000,167
sydney,1,1,0.004440,0.500000,convex,0.000000,0
sydney,1,2,0.004440,0.662680,convex,0.000000,168
sydney,1,3,0.004440,0.708800,convex,0.000000,169
torino,0,1,0.007690,0.500000,convex,0.000000,0
torino,0,2,0.007690,0.666660,convex,0.000000,40
torino,0,3,0.007690,0.748580,convex,0.000000,14
torino,1,1,0.010350,0.469400,convex,0.000000,170
torino,1,2,0.010350,0.531980,convex,0.000000,171
torino,1,3,0.010350,0.532590,convex,0.000000,172
toronto,0,1,0.004580,0.500000,convex,0.000000,0
toronto,0,2,0.004580,0.666650,convex,0.000000,173
toronto,0,3,0.004580,0.747190,convex,0.000000,174
toronto,1,1,0.004310,0.500000,convex,0.000000,0
toronto,1,2,0.004310,0.612750,convex,0.000000,175
toronto,1,3,0.004310,0.631170,convex,0.000000,176
valencia,0,1,0.003870,0.500000,convex,0.000000,0
valencia,0,2,0.003870,0.666540,convex,0.000000,177
valencia,0,3,0.003870,0.743580,convex,0.000000,178
valencia,1,1,0.006170,0.500000,convex,0.000000,0
valencia,1,2,0.006170,0.665940,convex,0.000000,179
valencia,1,3,0.006170,0.733660,convex,0.000000,180
vigo,0,1,0.004930,0.500000,convex,0.000000,0
vigo,0,2,0.004930,0.666620,convex,0.000000,181
