hardware,embedding_index,method,horizon,algorithm_index,baseline_index,algorithm_prob,baseline_prob,diff
essex,1,bellman,3,1,154,0.943380,0.943380,0.000000
essex,1,bellman,4,2,155,0.990100,0.990100,0.000000
essex,1,bellman,5,3,156,0.990830,0.990100,0.000730
essex,1,bellman,6,6,157,0.997480,0.997480,-0.000000
essex,1,bellman,7,5,158,0.998330,0.997480,0.000850
fez,0,bellman,2,0,152,0.998430,0.998430,0.000000
fez,0,bellman,3,1,154,0.998430,0.998430,0.000000
fez,0,bellman,4,2,155,0.999890,0.999890,0.000000
fez,0,bellman,5,3,156,0.999990,0.999890,0.000100
fez,0,bellman,6,4,157,1.000000,0.999890,0.000110
fez,0,bellman,7,5,158,1.000000,0.999890,0.000110
fez,1,bellman,2,0,152,0.893930,0.893930,0.000000
fez,1,bellman,3,1,154,0.893930,0.893930,0.000000
fez,1,bellman,4,2,155,0.968560,0.968560,0.000000
fez,1,bellman,5,3,156,0.968650,0.968560,0.000090
fez,1,bellman,6,6,157,0.989770,0.989770,0.000000
fez,1,bellman,7,5,158,0.989890,0.989770,0.000120
geneva,0,bellman,2,0,152,0.858470,0.858470,0.000000
geneva,0,bellman,3,1,154,0.858470,0.858470,0.000000
geneva,0,bellman,4,2,155,0.945510,0.945510,0.000000
geneva,0,bellman,5,3,156,0.945610,0.945510,0.000100
geneva,0,bellman,6,6,157,0.977210,0.977210,0.000000
geneva,0,bellman,7,5,158,0.977340,0.977210,0.000130
geneva,1,bellman,2,0,152,0.985860,0.985860,-0.000000
geneva,1,bellman,3,1,154,0.985860,0.985860,-0.000000
geneva,1,bellman,4,2,155,0.999090,0.999090,0.000000
geneva,1,bellman,5,3,156,0.999420,0.999090,0.000330
geneva,1,bellman,6,4,157,0.999870,0.999630,0.000240
geneva,1,bellman,7,5,158,0.999970,0.999630,0.000340
guadalupe,0,bellman,2,0,152,0.939320,0.939320,-0.000000
guadalupe,0,bellman,3,1,154,0.939320,0.939320,-0.000000
guadalupe,0,bellman,4,2,155,0.989270,0.989270,0.000000
guadalupe,0,bellman,5,3,156,0.989420,0.989270,0.000150
guadalupe,0,bellman,6,6,157,0.997780,0.997780,-0.000000
guadalupe,0,bellman,7,5,158,0.997960,0.997780,0.000180
guadalupe,1,bellman,2,0,152,0.989280,0.989280,0.000000
guadalupe,1,bellman,3,1,154,0.989280,0.989280,0.000000
guadalupe,1,bellman,4,2,155,0.999540,0.999540,-0.000000
guadalupe,1,bellman,5,3,156,0.999660,0.999540,0.000120
guadalupe,1,bellman,6,4,157,0.999930,0.999860,0.000070
guadalupe,1,bellman,7,5,158,0.999990,0.999860,0.000130
hanoi,0,bellman,2,0,152,0.994410,0.994410,0.000000
hanoi,0,bellman,3,1,154,0.994410,0.994410,0.000000
hanoi,0,bellman,4,2,155,0.999820,0.999820,0.000000
hanoi,0,bellman,5,3,156,0.999910,0.999820,0.000090
hanoi,0,bellman,6,4,157,0.999980,0.999910,0.000070
hanoi,0,bellman,7,5,158,1.000000,0.999910,0.000090
hanoi,1,bellman,2,0,152,0.915620,0.915620,0.000000
hanoi,1,bellman,3,1,154,0.915620,0.915620,0.000000
hanoi,1,bellman,4,2,155,0.979790,0.979790,0.000000
hanoi,1,bellman,5,3,156,0.979850,0.979790,0.000060
hanoi,1,bellman,6,6,157,0.994650,0.994650,0.000000
hanoi,1,bellman,7,5,158,0.994730,0.994650,0.000080
jakarta,0,bellman,2,0,152,0.983860,0.983860,-0.000000
jakarta,0,bellman,3,1,154,0.983860,0.983860,-0.000000
jakarta,0,bellman,4,2,155,0.999100,0.999100,0.000000
jakarta,0,bellman,5,3,156,0.999230,0.999100,0.000130
jakarta,0,bellman,6,4,157,0.999830,0.999820,0.000010
jakarta,0,bellman,7,5,158,0.999960,0.999820,0.000140
jakarta,1,bellman,2,0,152,0.944380,0.944380,0.000000
jakarta,1,bellman,3,1,154,0.944380,0.944380,0.000000
jakarta,1,bellman,4,2,155,0.990970,0.990970,0.000000
jakarta,1,bellman,5,3,156,0.991080,0.990970,0.000110
jakarta,1,bellman,6,6,157,0.998290,0.998290,-0.000000
jakarta,1,bellman,7,5,158,0.998420,0.998290,0.000130
johannesburg,0,bellman,2,0,152,0.981570,0.981570,0.000000
johannesburg,0,bellman,3,1,154,0.981570,0.981570,0.000000
johannesburg,0,bellman,4,2,155,0.998130,0.998130,0.000000
johannesburg,0,bellman,5,3,156,0.999030,0.998130,0.000900
johannesburg,0,bellman,6,4,157,0.999740,0.998980,0.000760
