hardware,embedding_index,horizon,method,time,result
casablanca,0,2,convex,0.002790,1
casablanca,0,3,convex,0.004440,1
casablanca,1,1,convex,0.001960,1
casablanca,1,2,convex,0.002930,1
casablanca,1,3,convex,0.004540,1
cusco,0,1,convex,0.002250,1
cusco,0,2,convex,0.002950,1
cusco,0,3,convex,0.004490,1
cusco,1,1,convex,0.003290,1
cusco,1,2,convex,0.005190,1
cusco,1,3,convex,0.009050,1
essex,0,1,convex,0.001930,1
essex,0,2,convex,0.002810,1
essex,0,3,convex,0.004460,1
essex,1,1,convex,0.001920,1
essex,1,2,convex,0.002830,1
essex,1,3,convex,0.004750,1
fez,0,1,convex,0.003040,1
fez,0,2,convex,0.003420,1
fez,0,3,convex,0.005060,1
fez,1,1,convex,0.003720,1
fez,1,2,convex,0.005630,1
fez,1,3,convex,0.008570,1
geneva,0,1,convex,0.002140,1
geneva,0,2,convex,0.003200,1
geneva,0,3,convex,0.005010,1
geneva,1,1,convex,0.002180,1
geneva,1,2,convex,0.003200,1
geneva,1,3,convex,0.005020,1
guadalupe,0,1,convex,0.002020,1
guadalupe,0,2,convex,0.002950,1
guadalupe,0,3,convex,0.004630,1
guadalupe,1,1,convex,0.002070,1
guadalupe,1,2,convex,0.003090,1
guadalupe,1,3,convex,0.004930,1
hanoi,0,1,convex,0.002170,1
hanoi,0,2,convex,0.003340,1
hanoi,0,3,convex,0.005030,1
hanoi,1,1,convex,0.002200,1
hanoi,1,2,convex,0.003230,1
hanoi,1,3,convex,0.005070,1
jakarta,0,1,convex,0.002000,1
jakarta,0,2,convex,0.002850,1
jakarta,0,3,convex,0.004430,1
jakarta,1,1,convex,0.001930,1
jakarta,1,2,convex,0.002870,1
jakarta,1,3,convex,0.004520,1
johannesburg,0,1,convex,0.002040,1
johannesburg,0,2,convex,0.003040,1
johannesburg,0,3,convex,0.004790,1
johannesburg,1,1,convex,0.002090,1
johannesburg,1,2,convex,0.003110,1
johannesburg,1,3,convex,0.004950,1
kawasaki,0,1,convex,0.002520,1
kawasaki,0,2,convex,0.003640,1
kawasaki,0,3,convex,0.005660,1
kawasaki,1,1,convex,0.003140,1
kawasaki,1,2,convex,0.004930,1
kawasaki,1,3,convex,0.007740,1
kolkata,0,1,convex,0.002080,1
kolkata,0,2,convex,0.003110,1
kolkata,0,3,convex,0.004790,1
kolkata,1,1,convex,0.002230,1
kolkata,1,2,convex,0.003400,1
kolkata,1,3,convex,0.005310,1
kyiv,0,1,convex,0.003210,1
kyiv,0,2,convex,0.004990,1
kyiv,0,3,convex,0.008040,1
kyiv,1,1,convex,0.003410,1
kyiv,1,2,convex,0.005360,1
kyiv,1,3,convex,0.008180,1
kyoto,0,1,convex,0.002630,1
kyoto,0,2,convex,0.003790,1
kyoto,0,3,convex,0.005960,1
kyoto,1,1,convex,0.003260,1
kyoto,1,2,convex,0.005180,1
kyoto,1,3,convex,0.007660,1
lagos,0,1,convex,0.001910,1
lagos,0,2,convex,0.002830,1
lagos,0,3,convex,0.004230,1
lagos,1,1,convex,0.001910,1
lagos,1,2,convex,0.002820,1
lagos,1,3,convex,0.004500,1
lima,0,1,convex,0.001930,1
lima,0,2,convex,0.002790,1
lima,0,3,convex,0.004390,1
lima,1,1,convex,0.001950,1
lima,1,2,convex,0.002820,1
lima,1,3,convex,0.004490,1
london,0,1,convex,0.001900,1
london,0,2,convex,0.002840,1
london,0,3,convex,0.004420,1
london,1,1,convex,0.001920,1
london,1,2,convex,0.003060,1
london,1,3,convex,0.004390,1
makarresh,0,1,convex,0.002780,1
makarresh,0,2,convex,0.003910,1
makarresh,0,3,convex,0.006110,1
makarresh,1,1,convex,0.003650,1
makarresh,1,2,convex,0.005540,1
makarresh,1,3,convex,0.008270,1
melbourne,0,1,convex,0.001940,1
melbourne,0,2,convex,0.002820,1
melbourne,0,3,convex,0.004340,1
melbourne,1,1,convex,0.002000,1
melbourne,1,2,convex,0.002970,1
melbourne,1,3,convex,0.004590,1
manhattan,0,1,convex,0.002710,1
manhattan,0,2,convex,0.004080,1
manhattan,0,3,convex,0.006350,1
manhattan,1,1,convex,0.002730,1
manhattan,1,2,convex,0.004080,1
manhattan,1,3,convex,0.006380,1
manila,0,1,convex,0.001930,1
manila,0,2,convex,0.002790,1
manila,0,3,convex,0.004460,1
manila,1,1,convex,0.001940,1
manila,1,2,convex,0.002970,1
manila,1,3,convex,0.004480,1
montreal,0,1,convex,0.002130,1
montreal,0,2,convex,0.003070,1
montreal,0,3,convex,0.004820,1
montreal,1,1,convex,0.002260,1
montreal,1,2,convex,0.003350,1
montreal,1,3,convex,0.005190,1
mumbai,0,1,convex,0.002060,1
mumbai,0,2,convex,0.002930,1
mumbai,0,3,convex,0.004710,1
mumbai,1,1,convex,0.002130,1
mumbai,1,2,convex,0.003060,1
mumbai,1,3,convex,0.004790,1
nairobi,0,1,convex,0.001910,1
nairobi,0,2,convex,0.002810,1
nairobi,0,3,convex,0.004330,1
nairobi,1,1,convex,0.001950,1
nairobi,1,2,convex,0.002850,1
nairobi,1,3,convex,0.004550,1
osaka,0,1,convex,0.002280,1
osaka,0,2,convex,0.003300,1
osaka,0,3,convex,0.004900,1
osaka,1,1,convex,0.002340,1
osaka,1,2,convex,0.003440,1
osaka,1,3,convex,0.005400,1
oslo,0,1,convex,0.001910,1
oslo,0,2,convex,0.002810,1
oslo,0,3,convex,0.004370,1
oslo,1,1,convex,0.002100,1
oslo,1,2,convex,0.003230,1
oslo,1,3,convex,0.004580,1
ourense,0,1,convex,0.001880,1
ourense,0,2,convex,0.002850,1
ourense,0,3,convex,0.004320,1
ourense,1,1,convex,0.001960,1
ourense,1,2,convex,0.002860,1
ourense,1,3,convex,0.004570,1
paris,0,1,convex,0.002010,1
paris,0,2,convex,0.002950,1
paris,0,3,convex,0.004680,1
paris,1,1,convex,0.002230,1
paris,1,2,convex,0.003320,1
paris,1,3,convex,0.005270,1
perth,0,1,convex,0.001960,1
perth,0,2,convex,0.002850,1
perth,0,3,convex,0.004490,1
perth,1,1,convex,0.001930,1
perth,1,2,convex,0.002890,1
perth,1,3,convex,0.004540,1
poughkeepsie,0,1,convex,0.002060,1
poughkeepsie,0,2,convex,0.002980,1
poughkeepsie,0,3,convex,0.004670,1
poughkeepsie,1,1,convex,0.002150,1
poughkeepsie,1,2,convex,0.003140,1
poughkeepsie,1,3,convex,0.004960,1
prague,0,1,convex,0.002200,1
prague,0,2,convex,0.003190,1
prague,0,3,convex,0.005020,1
prague,1,1,convex,0.002370,1
prague,1,2,convex,0.003570,1
prague,1,3,convex,0.005480,1
quito,0,1,convex,0.001870,1
quito,0,2,convex,0.002760,1
quito,0,3,convex,0.004380,1
quito,1,1,convex,0.001890,1
quito,1,2,convex,0.002770,1
quito,1,3,convex,0.004410,1
rochester,0,1,convex,0.002300,1
rochester,0,2,convex,0.003380,1
rochester,0,3,convex,0.005190,1
rochester,1,1,convex,0.002370,1
rochester,1,2,convex,0.003530,1
rochester,1,3,convex,0.005540,1
rome,0,1,convex,0.001890,1
rome,0,2,convex,0.002770,1
rome,0,3,convex,0.004330,1
rome,1,1,convex,0.001920,1
rome,1,2,convex,0.002780,1
rome,1,3,convex,0.004430,1
santiago,0,1,convex,0.001890,1
santiago,0,2,convex,0.002800,1
santiago,0,3,convex,0.004390,1
santiago,1,1,convex,0.001920,1
santiago,1,2,convex,0.002840,1
santiago,1,3,convex,0.004500,1
singapore,0,1,convex,0.002110,1
singapore,0,2,convex,0.003050,1
singapore,0,3,convex,0.004790,1
singapore,1,1,convex,0.002180,1
singapore,1,2,convex,0.003400,1
singapore,1,3,convex,0.004920,1
sydney,0,1,convex,0.002090,1
sydney,0,2,convex,0.003080,1
sydney,0,3,convex,0.004990,1
sydney,1,1,convex,0.002150,1
sydney,1,2,convex,0.003200,1
sydney,1,3,convex,0.005010,1
torino,0,1,convex,0.002890,1
torino,0,2,convex,0.004240,1
torino,0,3,convex,0.006520,1
torino,1,1,convex,0.003290,1
torino,1,2,convex,0.004910,1
torino,1,3,convex,0.008300,1
toronto,0,1,convex,0.002150,1
toronto,0,2,convex,0.003210,1
toronto,0,3,convex,0.004940,1
toronto,1,1,convex,0.002240,1
toronto,1,2,convex,0.003330,1
toronto,1,3,convex,0.005350,1
valencia,0,1,convex,0.001900,1
valencia,0,2,convex,0.002800,1
valencia,0,3,convex,0.004400,1
valencia,1,1,convex,0.001940,1
valencia,1,2,convex,0.002860,1
valencia,1,3,convex,0.004730,1
vigo,0,1,convex,0.001920,1
vigo,0,2,convex,0.002760,1
vigo,0,3,convex,0.004370,1
vigo,1,1,convex,0.001900,1
vigo,1,2,convex,0.002840,1
vigo,1,3,convex,0.004440,1
washington,0,1,convex,0.003550,1
washington,0,2,convex,0.005350,1
washington,0,3,convex,0.008350,1
washington,1,1,convex,0.003720,1
washington,1,2,convex,0.005750,1
washington,1,3,convex,0.008880,1
yorktown,0,1,convex,0.001930,1
yorktown,0,2,convex,0.002860,1
yorktown,0,3,convex,0.004450,1
yorktown,1,1,convex,0.001940,1
yorktown,1,2,convex,0.002960,1
yorktown,1,3,convex,0.005860,1
perfect_hardware,0,1,convex,0.001920,1
perfect_hardware,0,2,convex,0.001030,1
perfect_hardware,0,3,convex,0.001010,1
cambridge,0,8,bellman,0.051710,1
cambridge,0,9,bellman,0.089650,1
cambridge,1,8,bellman,0.059910,1
cambridge,1,9,bellman,0.083230,1
jakarta,0,8,bellman,0.040310,1
jakarta,0,9,bellman,0.070620,1
jakarta,1,8,bellman,0.048110,1
jakarta,1,9,bellman,0.073580,1
yorktown,0,8,bellman,0.046310,1
yorktown,0,9,bellman,0.072140,1
yorktown,1,8,bellman,0.047960,1
yorktown,1,9,bellman,0.067770,1
athens,0,8,bellman,0.040440,1
athens,0,9,bellman,0.068330,1
athens,1,8,bellman,0.044860,1
athens,1,9,bellman,0.070440,1
prague,0,8,bellman,0.055510,1
prague,0,9,bellman,0.083820,1
prague,1,8,bellman,0.056170,1
prague,1,9,bellman,0.094760,1
perfect_hardware,0,8,bellman,0.001520,1
perfect_hardware,0,9,bellman,0.001540,1
melbourne,0,8,bellman,0.043290,1
melbourne,0,9,bellman,0.066780,1
melbourne,1,8,bellman,0.047080,1
melbourne,1,9,bellman,0.067120,1
rochester,0,8,bellman,0.049550,1
rochester,0,9,bellman,0.076890,1
rochester,1,8,bellman,0.060840,1
rochester,1,9,bellman,0.087070,1
vigo,0,8,bellman,0.043450,1
vigo,0,9,bellman,0.068190,1
vigo,1,8,bellman,0.041220,1
vigo,1,9,bellman,0.071050,1
belem,0,8,bellman,0.043660,1
belem,0,9,bellman,0.068780,1
belem,1,8,bellman,0.044110,1
belem,1,9,bellman,0.071850,1
brooklyn,0,8,bellman,0.050620,1
brooklyn,0,9,bellman,0.084730,1
brooklyn,1,8,bellman,0.061360,1
brooklyn,1,9,bellman,0.094290,1
guadalupe,0,8,bellman,0.047750,1
guadalupe,0,9,bellman,0.075760,1
guadalupe,1,8,bellman,0.048230,1
guadalupe,1,9,bellman,0.081450,1
almaden,0,8,bellman,0.042520,1
almaden,0,9,bellman,0.070760,1
almaden,1,8,bellman,0.048340,1
almaden,1,9,bellman,0.069270,1
manhattan,0,8,bellman,0.076140,1
manhattan,0,9,bellman,0.106210,1
manhattan,1,8,bellman,0.068860,1
manhattan,1,9,bellman,0.116070,1
valencia,0,8,bellman,0.044220,1
valencia,0,9,bellman,0.069020,1
valencia,1,8,bellman,0.045210,1
valencia,1,9,bellman,0.071060,1
boeblingen,0,8,bellman,0.046900,1
boeblingen,0,9,bellman,0.079190,1
boeblingen,1,8,bellman,0.055160,1
boeblingen,1,9,bellman,0.076230,1
bogota,0,8,bellman,0.042540,1
bogota,0,9,bellman,0.066600,1
bogota,1,8,bellman,0.043930,1
bogota,1,9,bellman,0.069040,1
cusco,0,8,bellman,0.041040,1
cusco,0,9,bellman,0.069440,1
cusco,1,8,bellman,0.109580,1
cusco,1,9,bellman,0.150200,1
brisbane,0,8,bellman,0.074030,1
brisbane,0,9,bellman,0.132950,1
brisbane,1,8,bellman,0.094220,1
brisbane,1,9,bellman,0.158550,1
santiago,0,8,bellman,0.042290,1
santiago,0,9,bellman,0.069180,1
santiago,1,8,bellman,0.041740,1
santiago,1,9,bellman,0.072020,1
singapore,0,8,bellman,0.049420,1
singapore,0,9,bellman,0.077030,1
singapore,1,8,bellman,0.047960,1
singapore,1,9,bellman,0.082690,1
johannesburg,0,8,bellman,0.044530,1
johannesburg,0,9,bellman,0.068580,1
johannesburg,1,8,bellman,0.055210,1
johannesburg,1,9,bellman,0.075910,1
kawasaki,0,8,bellman,0.057060,1
kawasaki,0,9,bellman,0.088000,1
kawasaki,1,8,bellman,0.100170,1
kawasaki,1,9,bellman,0.135690,1
rome,0,8,bellman,0.042440,1
rome,0,9,bellman,0.067210,1
rome,1,8,bellman,0.043990,1
rome,1,9,bellman,0.069430,1
burlington,0,8,bellman,0.039990,1
burlington,0,9,bellman,0.068420,1
burlington,1,8,bellman,0.044590,1
burlington,1,9,bellman,0.070020,1
osaka,0,8,bellman,0.054750,1
osaka,0,9,bellman,0.076280,1
osaka,1,8,bellman,0.051740,1
osaka,1,9,bellman,0.088340,1
poughkeepsie,0,8,bellman,0.047070,1
poughkeepsie,0,9,bellman,0.067950,1
poughkeepsie,1,8,bellman,0.047290,1
poughkeepsie,1,9,bellman,0.080110,1
kolkata,0,8,bellman,0.046110,1
kolkata,0,9,bellman,0.079150,1
kolkata,1,8,bellman,0.051400,1
kolkata,1,9,bellman,0.087160,1
kyoto,0,8,bellman,0.060280,1
kyoto,0,9,bellman,0.101840,1
kyoto,1,8,bellman,0.103440,1
kyoto,1,9,bellman,0.143820,1
quito,0,8,bellman,0.039880,1
quito,0,9,bellman,0.062330,1
quito,1,8,bellman,0.043620,1
quito,1,9,bellman,0.069400,1
hanoi,0,8,bellman,0.048940,1
hanoi,0,9,bellman,0.082780,1
hanoi,1,8,bellman,0.055460,1
hanoi,1,9,bellman,0.084060,1
ourense,0,8,bellman,0.038880,1
ourense,0,9,bellman,0.066290,1
ourense,1,8,bellman,0.044840,1
ourense,1,9,bellman,0.070560,1
washington,0,8,bellman,0.104930,1
washington,0,9,bellman,0.143610,1
washington,1,8,bellman,0.099760,1
washington,1,9,bellman,0.154250,1
auckland,0,8,bellman,0.044600,1
auckland,0,9,bellman,0.076140,1
auckland,1,8,bellman,0.050390,1
auckland,1,9,bellman,0.085890,1
essex,0,8,bellman,0.039880,1
essex,0,9,bellman,0.067390,1
essex,1,8,bellman,0.043970,1
essex,1,9,bellman,0.068540,1
kyiv,0,8,bellman,0.074870,1
kyiv,0,9,bellman,0.136250,1
kyiv,1,8,bellman,0.111390,1
kyiv,1,9,bellman,0.152280,1
manila,0,8,bellman,0.044520,1
manila,0,9,bellman,0.068060,1
manila,1,8,bellman,0.040470,1
manila,1,9,bellman,0.068760,1
montreal,0,8,bellman,0.046060,1
montreal,0,9,bellman,0.077280,1
montreal,1,8,bellman,0.055950,1
montreal,1,9,bellman,0.085830,1
torino,0,8,bellman,0.063700,1
torino,0,9,bellman,0.098230,1
torino,1,8,bellman,0.091920,1
torino,1,9,bellman,0.125500,1
fez,0,8,bellman,0.035530,1
fez,0,9,bellman,0.064910,1
fez,1,8,bellman,0.107900,1
fez,1,9,bellman,0.159380,1
london,0,8,bellman,0.044830,1
london,0,9,bellman,0.063360,1
london,1,8,bellman,0.040870,1
london,1,9,bellman,0.069800,1
mumbai,0,8,bellman,0.041970,1
mumbai,0,9,bellman,0.071950,1
mumbai,1,8,bellman,0.051440,1
mumbai,1,9,bellman,0.078060,1
geneva,0,8,bellman,0.052590,1
geneva,0,9,bellman,0.079300,1
geneva,1,8,bellman,0.047910,1
geneva,1,9,bellman,0.081270,1
lima,0,8,bellman,0.043330,1
lima,0,9,bellman,0.068250,1
lima,1,8,bellman,0.044710,1
lima,1,9,bellman,0.070860,1
makarresh,0,8,bellman,0.059890,1
makarresh,0,9,bellman,0.090700,1
makarresh,1,8,bellman,0.106640,1
makarresh,1,9,bellman,0.146810,1
lagos,0,8,bellman,0.045360,1
lagos,0,9,bellman,0.065010,1
lagos,1,8,bellman,0.041140,1
lagos,1,9,bellman,0.070160,1
toronto,0,8,bellman,0.052970,1
toronto,0,9,bellman,0.073830,1
toronto,1,8,bellman,0.051580,1
toronto,1,9,bellman,0.086660,1
perth,0,8,bellman,0.045300,1
perth,0,9,bellman,0.070430,1
perth,1,8,bellman,0.042570,1
perth,1,9,bellman,0.071210,1
sydney,0,8,bellman,0.045650,1
sydney,0,9,bellman,0.076910,1
sydney,1,8,bellman,0.053540,1
sydney,1,9,bellman,0.081460,1
cairo,0,8,bellman,0.040020,1
cairo,0,9,bellman,0.066090,1
cairo,1,8,bellman,0.054980,1
cairo,1,9,bellman,0.083420,1
casablanca,0,8,bellman,0.040130,1
casablanca,0,9,bellman,0.068060,1
casablanca,1,8,bellman,0.057950,1
casablanca,1,9,bellman,0.131210,1
oslo,0,8,bellman,0.058930,1
oslo,0,9,bellman,0.084740,1
oslo,1,8,bellman,0.051820,1
oslo,1,9,bellman,0.081560,1
paris,0,8,bellman,0.057900,1
paris,0,9,bellman,0.068840,1
paris,1,8,bellman,0.077360,1
paris,1,9,bellman,0.104440,1
algiers,0,8,bellman,0.049560,1
algiers,0,9,bellman,0.080450,1
algiers,1,8,bellman,0.067340,1
algiers,1,9,bellman,0.127890,1
nairobi,0,8,bellman,0.049410,1
nairobi,0,9,bellman,0.075960,1
nairobi,1,8,bellman,0.044170,1
nairobi,1,9,bellman,0.074290,1
