hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index
cusco,1,6,0.002610,0.666670,bellman,1.000000,6
cusco,1,7,0.002610,0.666720,bellman,4.000000,9
essex,0,2,0.002120,0.968820,bellman,0.000000,0
essex,0,3,0.002120,0.968840,bellman,0.000000,1
essex,0,4,0.002120,0.996700,bellman,0.000000,2
essex,0,5,0.002120,0.997170,bellman,0.000000,3
essex,0,6,0.002120,0.999250,bellman,1.000000,4
essex,0,7,0.002120,0.999700,bellman,5.000000,5
essex,1,2,0.002220,0.943790,bellman,0.000000,0
essex,1,3,0.002220,0.943840,bellman,0.000000,1
essex,1,4,0.002220,0.990510,bellman,0.000000,2
essex,1,5,0.002220,0.990930,bellman,0.000000,3
essex,1,6,0.002220,0.997890,bellman,1.000000,6
essex,1,7,0.002220,0.998370,bellman,5.000000,5
fez,0,2,0.011440,0.996990,bellman,0.000000,0
fez,0,3,0.011440,0.996990,bellman,0.000000,1
fez,0,4,0.011440,0.999870,bellman,0.000000,2
fez,0,5,0.011440,0.999970,bellman,0.000000,3
fez,0,6,0.011440,0.999990,bellman,1.000000,4
fez,0,7,0.011440,1.000000,bellman,5.000000,5
fez,1,2,0.002830,0.906610,bellman,0.000000,0
fez,1,3,0.002830,0.906620,bellman,0.000000,1
fez,1,4,0.002830,0.975460,bellman,0.000000,2
fez,1,5,0.002830,0.975460,bellman,0.000000,7
fez,1,6,0.002830,0.992950,bellman,1.000000,6
fez,1,7,0.002830,0.992950,bellman,4.000000,8
geneva,0,2,0.003890,0.986020,bellman,0.000000,0
geneva,0,3,0.003890,0.986020,bellman,0.000000,1
geneva,0,4,0.003890,0.999250,bellman,0.000000,2
geneva,0,5,0.003890,0.999420,bellman,0.000000,3
geneva,0,6,0.003890,0.999870,bellman,1.000000,4
geneva,0,7,0.003890,0.999970,bellman,5.000000,5
geneva,1,2,0.003690,0.858500,bellman,0.000000,0
geneva,1,3,0.003690,0.858510,bellman,0.000000,1
geneva,1,4,0.003690,0.945540,bellman,0.000000,2
geneva,1,5,0.003690,0.945630,bellman,0.000000,3
geneva,1,6,0.003690,0.977240,bellman,1.000000,6
geneva,1,7,0.003690,0.977350,bellman,5.000000,5
guadalupe,0,2,0.003470,0.989370,bellman,0.000000,0
guadalupe,0,3,0.003470,0.989370,bellman,0.000000,1
guadalupe,0,4,0.003470,0.999630,bellman,0.000000,2
guadalupe,0,5,0.003470,0.999660,bellman,0.000000,3
guadalupe,0,6,0.003470,0.999950,bellman,1.000000,6
guadalupe,0,7,0.003470,0.999990,bellman,5.000000,5
guadalupe,1,2,0.002780,0.939460,bellman,0.000000,0
guadalupe,1,3,0.002780,0.939480,bellman,0.000000,1
guadalupe,1,4,0.002780,0.989400,bellman,0.000000,2
guadalupe,1,5,0.002780,0.989460,bellman,0.000000,3
guadalupe,1,6,0.002780,0.997910,bellman,1.000000,6
guadalupe,1,7,0.002780,0.997980,bellman,5.000000,5
hanoi,0,2,0.002870,0.994680,bellman,0.000000,0
hanoi,0,3,0.002870,0.994680,bellman,0.000000,1
hanoi,0,4,0.002870,0.999900,bellman,0.000000,2
hanoi,0,5,0.002870,0.999920,bellman,0.000000,3
hanoi,0,6,0.002870,0.999980,bellman,1.000000,4
hanoi,0,7,0.002870,1.000000,bellman,5.000000,5
hanoi,1,2,0.003570,0.919860,bellman,0.000000,0
hanoi,1,3,0.003570,0.919870,bellman,0.000000,1
hanoi,1,4,0.003570,0.981730,bellman,0.000000,2
hanoi,1,5,0.003570,0.981770,bellman,0.000000,3
hanoi,1,6,0.003570,0.995410,bellman,1.000000,6
hanoi,1,7,0.003570,0.995450,bellman,5.000000,5
jakarta,0,2,0.000760,0.984000,bellman,0.000000,0
jakarta,0,3,0.000760,0.984000,bellman,0.000000,1
jakarta,0,4,0.000760,0.999240,bellman,0.000000,2
jakarta,0,5,0.000760,0.999240,bellman,0.000000,7
jakarta,0,6,0.000760,0.999960,bellman,1.000000,6
jakarta,0,7,0.000760,0.999960,bellman,4.000000,8
jakarta,1,2,0.002640,0.944490,bellman,0.000000,0
jakarta,1,3,0.002640,0.944500,bellman,0.000000,1
jakarta,1,4,0.002640,0.991090,bellman,0.000000,2
jakarta,1,5,0.002640,0.991100,bellman,0.000000,3
jakarta,1,6,0.002640,0.998420,bellman,1.000000,6
jakarta,1,7,0.002640,0.998430,bellman,5.000000,5
johannesburg,0,2,0.000900,0.982520,bellman,0.000000,0
johannesburg,0,3,0.000900,0.982540,bellman,0.000000,1
johannesburg,0,4,0.000900,0.999090,bellman,0.000000,2
johannesburg,0,5,0.000900,0.999090,bellman,0.000000,7
johannesburg,0,6,0.000900,0.999950,bellman,1.000000,6
johannesburg,0,7,0.000900,0.999950,bellman,4.000000,8
johannesburg,1,2,0.003770,0.827370,bellman,0.000000,0
johannesburg,1,3,0.003770,0.827450,bellman,0.000000,1
johannesburg,1,4,0.003770,0.920850,bellman,0.000000,2
johannesburg,1,5,0.003770,0.920890,bellman,0.000000,3
johannesburg,1,6,0.003770,0.960910,bellman,1.000000,6
johannesburg,1,7,0.003770,0.960940,bellman,5.000000,5
kawasaki,0,2,0.006500,0.996890,bellman,0.000000,0
