hardware,embedding_index,method,horizon,algorithm_index,baseline_index,algorithm_prob,baseline_prob,diff
manila,2,bellman,4,1,23,0.974450,0.974450,0.000000
manila,2,bellman,5,2,24,0.974450,0.974450,0.000000
manila,2,bellman,6,3,25,0.987910,0.987910,0.000000
manila,2,bellman,7,4,26,0.987910,0.987910,0.000000
montreal,0,bellman,3,0,22,0.500000,0.500000,0.000000
montreal,0,bellman,4,1,23,0.983400,0.983400,0.000000
montreal,0,bellman,5,2,24,0.983400,0.983400,0.000000
montreal,0,bellman,6,3,25,0.990210,0.990210,0.000000
montreal,0,bellman,7,4,26,0.990210,0.990210,0.000000
montreal,1,bellman,3,13,22,0.500000,0.500000,0.000000
montreal,1,bellman,4,1,23,0.893820,0.893820,0.000000
montreal,1,bellman,5,6,24,0.893820,0.893820,0.000000
montreal,1,bellman,6,3,25,0.962620,0.962620,0.000000
montreal,1,bellman,7,7,26,0.962620,0.962620,0.000000
london,0,bellman,3,0,22,0.500000,0.500000,0.000000
london,0,bellman,4,1,23,0.941180,0.941180,0.000000
london,0,bellman,5,2,24,0.941180,0.941180,0.000000
london,0,bellman,6,3,25,0.981770,0.981770,0.000000
london,0,bellman,7,4,26,0.981770,0.981770,0.000000
london,1,bellman,3,5,22,0.500000,0.500000,0.000000
london,1,bellman,4,1,23,0.938270,0.938270,0.000000
london,1,bellman,5,6,24,0.938270,0.938270,0.000000
london,1,bellman,6,3,25,0.978590,0.978590,0.000000
london,1,bellman,7,7,26,0.978590,0.978590,0.000000
london,2,bellman,3,18,22,0.500000,0.500000,0.000000
london,2,bellman,4,1,23,0.960940,0.960940,0.000000
london,2,bellman,5,2,24,0.960940,0.960940,0.000000
london,2,bellman,6,3,25,0.976050,0.976050,0.000000
london,2,bellman,7,4,26,0.976050,0.976050,0.000000
mumbai,0,bellman,3,5,22,0.500000,0.500000,0.000000
mumbai,0,bellman,4,1,23,0.960120,0.960120,0.000000
mumbai,0,bellman,5,6,24,0.960120,0.960120,0.000000
mumbai,0,bellman,6,3,25,0.972920,0.972920,0.000000
mumbai,0,bellman,7,7,26,0.972920,0.972920,0.000000
mumbai,1,bellman,3,13,22,0.500000,0.500000,0.000000
mumbai,1,bellman,4,1,23,0.893510,0.893510,0.000000
mumbai,1,bellman,5,6,24,0.893510,0.893510,0.000000
mumbai,1,bellman,6,3,25,0.965100,0.965100,0.000000
mumbai,1,bellman,7,7,26,0.965100,0.965100,0.000000
mumbai,2,bellman,3,13,22,0.500000,0.500000,0.000000
mumbai,2,bellman,4,1,23,0.893220,0.893220,0.000000
mumbai,2,bellman,5,6,24,0.893220,0.893220,0.000000
mumbai,2,bellman,6,3,25,0.964760,0.964760,0.000000
mumbai,2,bellman,7,7,26,0.964760,0.964760,0.000000
geneva,0,bellman,3,13,22,0.500000,0.500000,0.000000
geneva,0,bellman,4,1,23,0.842590,0.842590,0.000000
geneva,0,bellman,5,6,24,0.842590,0.842590,0.000000
geneva,0,bellman,6,3,25,0.925770,0.925770,0.000000
geneva,0,bellman,7,7,26,0.925770,0.925770,0.000000
geneva,1,bellman,3,0,22,0.500000,0.500000,0.000000
geneva,1,bellman,4,1,23,0.969770,0.969770,0.000000
geneva,1,bellman,5,2,24,0.969770,0.969770,0.000000
geneva,1,bellman,6,3,25,0.982560,0.982560,0.000000
geneva,1,bellman,7,4,26,0.982560,0.982560,0.000000
geneva,2,bellman,3,0,22,0.500000,0.500000,0.000000
geneva,2,bellman,4,1,23,0.960310,0.960310,0.000000
geneva,2,bellman,5,2,24,0.960310,0.960310,0.000000
geneva,2,bellman,6,3,25,0.972840,0.972840,0.000000
geneva,2,bellman,7,4,26,0.972840,0.972840,0.000000
lima,0,bellman,3,13,22,0.500000,0.500000,0.000000
lima,0,bellman,4,1,23,0.970810,0.970810,0.000000
lima,0,bellman,5,6,24,0.970810,0.970810,0.000000
lima,0,bellman,6,3,25,0.989260,0.989260,0.000000
lima,0,bellman,7,7,26,0.989260,0.989260,0.000000
lima,1,bellman,3,5,22,0.500000,0.500000,0.000000
lima,1,bellman,4,1,23,0.968280,0.968280,0.000000
lima,1,bellman,5,6,24,0.968280,0.968280,0.000000
lima,1,bellman,6,3,25,0.986630,0.986630,0.000000
lima,1,bellman,7,7,26,0.986630,0.986630,0.000000
lima,2,bellman,3,19,22,0.500000,0.500000,0.000000
lima,2,bellman,4,1,23,0.930440,0.930440,0.000000
lima,2,bellman,5,6,24,0.930440,0.930440,0.000000
lima,2,bellman,6,3,25,0.972490,0.972490,0.000000
lima,2,bellman,7,7,26,0.972490,0.972490,0.000000
lagos,0,bellman,3,13,22,0.500000,0.500000,0.000000
lagos,0,bellman,4,1,23,0.854290,0.854290,0.000000
lagos,0,bellman,5,6,24,0.854290,0.854290,0.000000
lagos,0,bellman,6,3,25,0.937650,0.937650,0.000000
lagos,0,bellman,7,7,26,0.937650,0.937650,0.000000
lagos,1,bellman,3,19,22,0.500000,0.500000,0.000000
lagos,1,bellman,4,1,23,0.853590,0.853590,0.000000
lagos,1,bellman,5,6,24,0.853590,0.853590,0.000000
lagos,1,bellman,6,3,25,0.936790,0.936790,0.000000
lagos,1,bellman,7,7,26,0.936790,0.936790,0.000000
lagos,2,bellman,3,18,22,0.500000,0.500000,0.000000
lagos,2,bellman,4,1,23,0.957870,0.957870,0.000000
lagos,2,bellman,5,2,24,0.957870,0.957870,0.000000
lagos,2,bellman,6,3,25,0.972900,0.972900,0.000000
lagos,2,bellman,7,4,26,0.972900,0.972900,0.000000
lagos,3,bellman,3,19,22,0.500000,0.500000,0.000000
lagos,3,bellman,4,1,23,0.729070,0.729070,0.000000
lagos,3,bellman,5,6,24,0.729070,0.729070,0.000000
lagos,3,bellman,6,3,25,0.817640,0.817640,0.000000
lagos,3,bellman,7,7,26,0.817640,0.817640,0.000000
lagos,4,bellman,3,13,22,0.500000,0.500000,0.000000
lagos,4,bellman,4,1,23,0.722670,0.722670,0.000000
lagos,4,bellman,5,6,24,0.722670,0.722670,0.000000
lagos,4,bellman,6,3,25,0.808750,0.808750,0.000000
lagos,4,bellman,7,7,26,0.808750,0.808750,0.000000
toronto,0,bellman,3,19,22,0.500000,0.500000,0.000000
toronto,0,bellman,4,1,23,0.713610,0.713610,0.000000
toronto,0,bellman,5,6,24,0.713610,0.713610,0.000000
toronto,0,bellman,6,3,25,0.798690,0.798690,0.000000
toronto,0,bellman,7,7,26,0.798690,0.798690,0.000000
toronto,1,bellman,3,0,22,0.500000,0.500000,0.000000
toronto,1,bellman,4,1,23,0.979720,0.979720,0.000000
toronto,1,bellman,5,2,24,0.979720,0.979720,0.000000
toronto,1,bellman,6,3,25,0.987150,0.987150,0.000000
toronto,1,bellman,7,4,26,0.987150,0.987150,0.000000
toronto,2,bellman,3,0,22,0.500000,0.500000,0.000000
toronto,2,bellman,4,1,23,0.956540,0.956540,0.000000
toronto,2,bellman,5,2,24,0.956540,0.956540,0.000000
toronto,2,bellman,6,3,25,0.963610,0.963610,0.000000
toronto,2,bellman,7,4,26,0.963610,0.963610,0.000000
perth,0,bellman,3,18,22,0.500000,0.500000,0.000000
perth,0,bellman,4,1,23,0.967040,0.967040,0.000000
perth,0,bellman,5,2,24,0.967050,0.967040,0.000000
perth,0,bellman,6,3,25,0.990170,0.990170,0.000000
perth,0,bellman,7,4,26,0.990170,0.990170,0.000000
perth,1,bellman,3,18,22,0.500000,0.500000,0.000000
perth,1,bellman,4,1,23,0.965060,0.965060,0.000000
perth,1,bellman,5,2,24,0.965060,0.965060,0.000000
perth,1,bellman,6,3,25,0.988090,0.988090,0.000000
perth,1,bellman,7,4,26,0.988090,0.988090,0.000000
perth,2,bellman,3,8,22,0.500000,0.500000,0.000000
perth,2,bellman,4,1,23,0.962440,0.962440,0.000000
perth,2,bellman,5,2,24,0.962440,0.962440,0.000000
perth,2,bellman,6,3,25,0.988490,0.988490,0.000000
perth,2,bellman,7,4,26,0.988490,0.988490,0.000000
perth,3,bellman,3,8,22,0.500000,0.500000,0.000000
perth,3,bellman,4,1,23,0.943650,0.943650,0.000000
perth,3,bellman,5,2,24,0.943650,0.943650,0.000000
perth,3,bellman,6,3,25,0.980240,0.980240,0.000000
perth,3,bellman,7,4,26,0.980240,0.980240,0.000000
perth,4,bellman,3,8,22,0.500000,0.500000,0.000000
perth,4,bellman,4,1,23,0.938590,0.938590,0.000000
perth,4,bellman,5,2,24,0.938590,0.938590,0.000000
perth,4,bellman,6,3,25,0.974770,0.974770,0.000000
perth,4,bellman,7,4,26,0.974770,0.974770,0.000000
sydney,0,bellman,3,0,22,0.500000,0.500000,0.000000
sydney,0,bellman,4,1,23,0.970100,0.970100,0.000000
sydney,0,bellman,5,2,24,0.970100,0.970100,0.000000
sydney,0,bellman,6,3,25,0.978760,0.978760,0.000000
sydney,0,bellman,7,4,26,0.978760,0.978760,0.000000
sydney,1,bellman,3,0,22,0.500000,0.500000,0.000000
sydney,1,bellman,4,1,23,0.872760,0.872760,0.000000
sydney,1,bellman,5,2,24,0.872760,0.872760,0.000000
sydney,1,bellman,6,3,25,0.950580,0.950580,0.000000
sydney,1,bellman,7,4,26,0.950580,0.950580,0.000000
sydney,2,bellman,3,0,22,0.500000,0.500000,0.000000
sydney,2,bellman,4,1,23,0.866810,0.866810,0.000000
sydney,2,bellman,5,2,24,0.866810,0.866810,0.000000
sydney,2,bellman,6,3,25,0.943390,0.943390,0.000000
sydney,2,bellman,7,4,26,0.943390,0.943390,0.000000
cairo,0,bellman,3,8,22,0.500000,0.500000,0.000000
cairo,0,bellman,4,1,23,0.979960,0.979960,0.000000
cairo,0,bellman,5,2,24,0.979960,0.979960,0.000000
cairo,0,bellman,6,3,25,0.993120,0.993120,0.000000
cairo,0,bellman,7,4,26,0.993120,0.993120,0.000000
cairo,1,bellman,3,0,22,0.500000,0.500000,0.000000
cairo,1,bellman,4,1,23,0.823270,0.823270,0.000000
cairo,1,bellman,5,2,24,0.823270,0.823270,0.000000
cairo,1,bellman,6,3,25,0.905350,0.905350,0.000000
cairo,1,bellman,7,4,26,0.905350,0.905350,0.000000
casablanca,0,bellman,3,0,22,0.500000,0.500000,0.000000
casablanca,0,bellman,4,1,23,0.970230,0.970230,0.000000
casablanca,0,bellman,5,2,24,0.970230,0.970230,0.000000
casablanca,0,bellman,6,3,25,0.983580,0.983580,0.000000
casablanca,0,bellman,7,4,26,0.983580,0.983580,0.000000
casablanca,1,bellman,3,8,22,0.500000,0.500000,0.000000
casablanca,1,bellman,4,1,23,0.963330,0.963330,0.000000
casablanca,1,bellman,5,2,24,0.963330,0.963330,0.000000
casablanca,1,bellman,6,3,25,0.976480,0.976480,0.000000
casablanca,1,bellman,7,4,26,0.976480,0.976480,0.000000
casablanca,2,bellman,3,8,22,0.500000,0.500000,0.000000
casablanca,2,bellman,4,1,23,0.971070,0.971070,0.000000
casablanca,2,bellman,5,2,24,0.971070,0.971070,0.000000
casablanca,2,bellman,6,3,25,0.985530,0.985530,0.000000
casablanca,2,bellman,7,4,26,0.985530,0.985530,0.000000
casablanca,3,bellman,3,8,22,0.500000,0.500000,0.000000
casablanca,3,bellman,4,1,23,0.968750,0.968750,0.000000
casablanca,3,bellman,5,2,24,0.968760,0.968750,0.000000
casablanca,3,bellman,6,3,25,0.984780,0.984780,0.000000
casablanca,3,bellman,7,4,26,0.984780,0.984780,0.000000
casablanca,4,bellman,3,13,22,0.500000,0.500000,0.000000
casablanca,4,bellman,4,1,23,0.965940,0.965940,0.000000
casablanca,4,bellman,5,6,24,0.965940,0.965940,0.000000
casablanca,4,bellman,6,3,25,0.981870,0.981870,0.000000
casablanca,4,bellman,7,7,26,0.981870,0.981870,0.000000
oslo,0,bellman,3,8,22,0.500000,0.500000,0.000000
oslo,0,bellman,4,1,23,0.975490,0.975490,0.000000
oslo,0,bellman,5,2,24,0.975490,0.975490,0.000000
oslo,0,bellman,6,3,25,0.988890,0.988890,0.000000
oslo,0,bellman,7,4,26,0.988890,0.988890,0.000000
oslo,1,bellman,3,8,22,0.500000,0.500000,0.000000
oslo,1,bellman,4,1,23,0.973860,0.973860,0.000000
oslo,1,bellman,5,2,24,0.973860,0.973860,0.000000
oslo,1,bellman,6,3,25,0.987220,0.987220,0.000000
oslo,1,bellman,7,4,26,0.987220,0.987220,0.000000
oslo,2,bellman,3,19,22,0.500000,0.500000,0.000000
oslo,2,bellman,4,1,23,0.974360,0.974360,0.000000
oslo,2,bellman,5,6,24,0.974360,0.974360,0.000000
oslo,2,bellman,6,3,25,0.988750,0.988750,0.000000
oslo,2,bellman,7,7,26,0.988750,0.988750,0.000000
oslo,3,bellman,3,8,22,0.500000,0.500000,0.000000
oslo,3,bellman,4,1,23,0.979920,0.979920,0.000000
oslo,3,bellman,5,2,24,0.979920,0.979920,0.000000
oslo,3,bellman,6,3,25,0.989330,0.989330,0.000000
oslo,3,bellman,7,4,26,0.989330,0.989330,0.000000
oslo,4,bellman,3,8,22,0.500000,0.500000,0.000000
oslo,4,bellman,4,1,23,0.978250,0.978250,0.000000
oslo,4,bellman,5,2,24,0.978250,0.978250,0.000000
oslo,4,bellman,6,3,25,0.987630,0.987630,0.000000
oslo,4,bellman,7,4,26,0.987630,0.987630,0.000000
paris,0,bellman,3,8,22,0.500000,0.500000,0.000000
paris,0,bellman,4,1,23,0.778510,0.778510,0.000000
paris,0,bellman,5,2,24,0.778510,0.778510,0.000000
paris,0,bellman,6,3,25,0.871280,0.871280,0.000000
paris,0,bellman,7,4,26,0.871280,0.871280,0.000000
paris,1,bellman,3,8,22,0.500000,0.500000,0.000000
paris,1,bellman,4,1,23,0.973860,0.973860,0.000000
paris,1,bellman,5,2,24,0.973860,0.973860,0.000000
paris,1,bellman,6,3,25,0.982490,0.982490,0.000000
paris,1,bellman,7,4,26,0.982500,0.982490,0.000000
paris,2,bellman,3,18,22,0.500000,0.500000,0.000000
paris,2,bellman,4,1,23,0.973520,0.973520,0.000000
paris,2,bellman,5,2,24,0.973520,0.973520,0.000000
paris,2,bellman,6,3,25,0.982150,0.982150,0.000000
paris,2,bellman,7,4,26,0.982150,0.982150,0.000000
algiers,0,bellman,3,19,22,0.500000,0.500000,0.000000
algiers,0,bellman,4,1,23,0.975450,0.975450,0.000000
algiers,0,bellman,5,6,24,0.975450,0.975450,0.000000
algiers,0,bellman,6,3,25,0.980000,0.980000,0.000000
algiers,0,bellman,7,7,26,0.980000,0.980000,0.000000
algiers,1,bellman,3,8,22,0.500000,0.500000,0.000000
algiers,1,bellman,4,1,23,0.928570,0.928570,0.000000
algiers,1,bellman,5,2,24,0.928570,0.928570,0.000000
algiers,1,bellman,6,3,25,0.964070,0.964070,0.000000
algiers,1,bellman,7,4,26,0.964070,0.964070,0.000000
nairobi,0,bellman,3,18,22,0.500000,0.500000,0.000000
nairobi,0,bellman,4,1,23,0.971130,0.971130,0.000000
nairobi,0,bellman,5,2,24,0.971130,0.971130,0.000000
nairobi,0,bellman,6,3,25,0.989510,0.989510,0.000000
nairobi,0,bellman,7,4,26,0.989510,0.989510,0.000000
nairobi,1,bellman,3,19,22,0.500000,0.500000,0.000000
nairobi,1,bellman,4,1,23,0.969990,0.969990,0.000000
nairobi,1,bellman,5,6,24,0.969990,0.969990,0.000000
nairobi,1,bellman,6,3,25,0.988330,0.988330,0.000000
nairobi,1,bellman,7,7,26,0.988330,0.988330,0.000000
nairobi,2,bellman,3,13,22,0.500000,0.500000,0.000000
nairobi,2,bellman,4,1,23,0.965300,0.965300,0.000000
nairobi,2,bellman,5,6,24,0.965300,0.965300,0.000000
nairobi,2,bellman,6,3,25,0.985580,0.985580,0.000000
nairobi,2,bellman,7,7,26,0.985580,0.985580,0.000000
nairobi,3,bellman,3,18,22,0.500000,0.500000,0.000000
nairobi,3,bellman,4,1,23,0.966070,0.966070,0.000000
nairobi,3,bellman,5,2,24,0.966070,0.966070,0.000000
nairobi,3,bellman,6,3,25,0.986570,0.986570,0.000000
nairobi,3,bellman,7,4,26,0.986570,0.986570,0.000000
nairobi,4,bellman,3,18,22,0.500000,0.500000,0.000000
nairobi,4,bellman,4,1,23,0.962630,0.962630,0.000000
nairobi,4,bellman,5,2,24,0.962630,0.962630,0.000000
nairobi,4,bellman,6,3,25,0.982980,0.982980,0.000000
nairobi,4,bellman,7,4,26,0.982980,0.982980,0.000000
