hardware,embedding_index,algorithm_index,probability,method
brooklyn,0,3,0.989560,bellman
brooklyn,0,4,0.990000,bellman
brooklyn,0,5,0.022240,bellman
brooklyn,0,6,0.022240,bellman
brooklyn,0,7,0.010440,bellman
brooklyn,0,8,0.010440,bellman
brooklyn,0,9,0.010000,bellman
brooklyn,0,10,0.977760,bellman
brooklyn,0,11,0.989560,bellman
brooklyn,0,12,0.977760,bellman
brooklyn,0,13,0.989560,bellman
brooklyn,0,14,0.977760,bellman
brooklyn,0,15,0.977760,bellman
brooklyn,0,16,0.977760,bellman
brooklyn,0,17,0.977760,bellman
brooklyn,0,18,0.977760,bellman
brooklyn,0,19,0.022240,bellman
brooklyn,0,20,0.010440,bellman
brooklyn,0,21,0.970410,bellman
brooklyn,0,22,0.989850,bellman
brooklyn,0,23,0.990000,bellman
brooklyn,0,24,0.990000,bellman
brooklyn,0,25,0.990000,bellman
brooklyn,0,26,0.989850,bellman
brooklyn,0,27,0.982410,bellman
brooklyn,0,28,0.982410,bellman
brooklyn,0,29,0.986200,bellman
brooklyn,0,30,0.982410,bellman
brooklyn,0,31,0.010000,bellman
brooklyn,0,32,0.010000,bellman
brooklyn,0,33,0.977760,bellman
brooklyn,0,34,0.977760,bellman
brooklyn,0,35,0.977760,bellman
brooklyn,0,36,0.989560,bellman
brooklyn,0,37,0.989560,bellman
brooklyn,0,38,0.990000,bellman
brooklyn,0,39,0.990000,bellman
brooklyn,1,0,0.976440,bellman
brooklyn,1,1,0.976440,bellman
brooklyn,1,2,0.988200,bellman
brooklyn,1,3,0.988200,bellman
brooklyn,1,4,0.988640,bellman
brooklyn,1,5,0.023560,bellman
brooklyn,1,6,0.023560,bellman
brooklyn,1,7,0.011800,bellman
brooklyn,1,8,0.011800,bellman
brooklyn,1,9,0.011360,bellman
brooklyn,1,10,0.976440,bellman
brooklyn,1,11,0.988200,bellman
brooklyn,1,12,0.976440,bellman
brooklyn,1,13,0.988200,bellman
brooklyn,1,14,0.976440,bellman
brooklyn,1,15,0.976440,bellman
brooklyn,1,16,0.976440,bellman
brooklyn,1,17,0.976440,bellman
brooklyn,1,18,0.976440,bellman
brooklyn,1,19,0.023560,bellman
brooklyn,1,20,0.011800,bellman
brooklyn,1,21,0.969700,bellman
brooklyn,1,22,0.988540,bellman
brooklyn,1,23,0.988640,bellman
brooklyn,1,24,0.988640,bellman
brooklyn,1,25,0.988640,bellman
brooklyn,1,26,0.988540,bellman
brooklyn,1,27,0.981640,bellman
brooklyn,1,28,0.981640,bellman
brooklyn,1,29,0.985140,bellman
brooklyn,1,30,0.981640,bellman
brooklyn,1,31,0.011360,bellman
brooklyn,1,32,0.011360,bellman
brooklyn,1,33,0.976440,bellman
brooklyn,1,34,0.976440,bellman
brooklyn,1,35,0.976440,bellman
brooklyn,1,36,0.988200,bellman
brooklyn,1,37,0.988200,bellman
brooklyn,1,38,0.988640,bellman
brooklyn,1,39,0.988640,bellman
brooklyn,2,0,0.864900,bellman
brooklyn,2,1,0.864900,bellman
brooklyn,2,2,0.922750,bellman
brooklyn,2,3,0.922750,bellman
brooklyn,2,4,0.936500,bellman
brooklyn,2,5,0.135100,bellman
brooklyn,2,6,0.135100,bellman
brooklyn,2,7,0.077250,bellman
brooklyn,2,8,0.077250,bellman
brooklyn,2,9,0.063500,bellman
brooklyn,2,10,0.864900,bellman
brooklyn,2,11,0.922750,bellman
