algorithm_index,min_success0,avg_success0,max_success0,min_success1,avg_success1,max_success1,min_meas_succ,avg_meas_succ,max_meas_succ,min_diff_meas,avg_diff_meas,max_diff_meas,min_abs_diff_meas,avg_abs_diff_meas,max_abs_diff_meas,min_succ_1Q,avg_succ_1Q,max_succ_1Q,min_succ_2Q,avg_succ_2Q,max_succ_2Q,num_hardwares
83,0.9442,0.9442,0.9442,0.9442,0.9442,0.9442,0.9442,0.9442,0.9442,0.0,0.0,0.0,0.0,0.0,0.0,0.998609,0.998609,0.998609,100,0.0,0.0,1
84,0.9442,0.9442,0.9442,0.9442,0.9442,0.9442,0.9442,0.9442,0.9442,0.0,0.0,0.0,0.0,0.0,0.0,0.998609,0.998609,0.998609,100,0.0,0.0,1
85,0.998535,0.998535,0.998535,0.998535,0.998535,0.998535,0.998535,0.998535,0.998535,0.0,0.0,0.0,0.0,0.0,0.0,0.999681,0.9998405,1.0,100,0.0,0.0,1
86,0.998535,0.998535,0.998535,0.998535,0.998535,0.998535,0.998535,0.998535,0.998535,0.0,0.0,0.0,0.0,0.0,0.0,0.999681,0.9998405,1.0,100,0.0,0.0,1
87,0.998535,0.998535,0.998535,0.998535,0.998535,0.998535,0.998535,0.998535,0.998535,0.0,0.0,0.0,0.0,0.0,0.0,0.999681,0.9998405,1.0,100,0.0,0.0,1
88,0.894043,0.894043,0.894043,0.894043,0.894043,0.894043,0.894043,0.894043,0.894043,0.0,0.0,0.0,0.0,0.0,0.0,0.999553,0.9997765000000001,1.0,100,0.0,0.0,1
89,0.894043,0.894043,0.894043,0.894043,0.894043,0.894043,0.894043,0.894043,0.894043,0.0,0.0,0.0,0.0,0.0,0.0,0.999553,0.9997765000000001,1.0,100,0.0,0.0,1
90,0.894043,0.894043,0.894043,0.894043,0.894043,0.894043,0.894043,0.894043,0.894043,0.0,0.0,0.0,0.0,0.0,0.0,0.999553,0.9997765000000001,1.0,100,0.0,0.0,1
91,0.8586,0.8586,0.8586,0.8586,0.8586,0.8586,0.8586,0.8586,0.8586,0.0,0.0,0.0,0.0,0.0,0.0,0.999443,0.9997214999999999,1.0,100,0.0,0.0,1
92,0.8586,0.8586,0.8586,0.8586,0.8586,0.8586,0.8586,0.8586,0.8586,0.0,0.0,0.0,0.0,0.0,0.0,0.999443,0.9997214999999999,1.0,100,0.0,0.0,1
93,0.8586,0.8586,0.8586,0.8586,0.8586,0.8586,0.8586,0.8586,0.8586,0.0,0.0,0.0,0.0,0.0,0.0,0.999443,0.9997214999999999,1.0,100,0.0,0.0,1
94,0.9862,0.9862,0.9862,0.9862,0.9862,0.9862,0.9862,0.9862,0.9862,0.0,0.0,0.0,0.0,0.0,0.0,0.998956,0.999478,1.0,100,0.0,0.0,1
95,0.9862,0.9862,0.9862,0.9862,0.9862,0.9862,0.9862,0.9862,0.9862,0.0,0.0,0.0,0.0,0.0,0.0,0.998956,0.999478,1.0,100,0.0,0.0,1
96,0.9856,0.9859,0.9862,0.9856,0.9859,0.9862,0.9856,0.9859,0.9862,0.0,0.0,0.0,0.0,0.0,0.0,0.998956,0.9996594999999999,1.0,100,0.0,0.0,2
97,0.9395,0.9395,0.9395,0.9395,0.9395,0.9395,0.9395,0.9395,0.9395,0.0,0.0,0.0,0.0,0.0,0.0,0.999396,0.999698,1.0,100,0.0,0.0,1
98,0.9395,0.9395,0.9395,0.9395,0.9395,0.9395,0.9395,0.9395,0.9395,0.0,0.0,0.0,0.0,0.0,0.0,0.999396,0.999698,1.0,100,0.0,0.0,1
99,0.9395,0.9395,0.9395,0.9395,0.9395,0.9395,0.9395,0.9395,0.9395,0.0,0.0,0.0,0.0,0.0,0.0,0.999396,0.999698,1.0,100,0.0,0.0,1
100,0.9894,0.9894,0.9894,0.9894,0.9894,0.9894,0.9894,0.9894,0.9894,0.0,0.0,0.0,0.0,0.0,0.0,0.999625,0.9998125,1.0,100,0.0,0.0,1
101,0.9894,0.9894,0.9894,0.9894,0.9894,0.9894,0.9894,0.9894,0.9894,0.0,0.0,0.0,0.0,0.0,0.0,0.999625,0.9998125,1.0,100,0.0,0.0,1
102,0.9894,0.9897,0.99,0.9894,0.9897,0.99,0.9894,0.9897,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.998784,0.9994696666666667,1.0,100,0.0,0.0,2
103,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.0,0.0,0.0,0.0,0.0,0.0,0.999709,0.9998545,1.0,100,0.0,0.0,1
104,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.0,0.0,0.0,0.0,0.0,0.0,0.999709,0.9998545,1.0,100,0.0,0.0,1
